series-id,location-id,location-name,longitude,latitude,phenomenon,reference-value-lower,reference-value-upper,reference-value-color
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,200.0,250.0,#FF0000
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,180.0,200.0,#FF6600
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,150.0,180.0,#FFBB00
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,120.0,150.0,#FFFF00
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,70.0,120.0,#00FF00
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,50.0,70.0,#009900
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,20.0,50.0,#0099FF
6968,1185,43N132 - Habay-La-Neuve,5.630397740609143,49.71928118788122,Nitrogen dioxide,-10.0,20.0,#0000FF
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,300.0,10000.0,#660000
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,250.0,300.0,#990000
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,200.0,250.0,#FF0000
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,180.0,200.0,#FF6600
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,150.0,180.0,#FFBB00
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,120.0,150.0,#FFFF00
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,70.0,120.0,#00FF00
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,50.0,70.0,#009900
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,20.0,50.0,#0099FF
6998,1191,43R222 - Seraing,5.57022281411258,50.61341250148202,Nitrogen dioxide,-10.0,20.0,#0000FF
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,300.0,10000.0,#660000
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,250.0,300.0,#990000
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,200.0,250.0,#FF0000
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,180.0,200.0,#FF6600
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,150.0,180.0,#FFBB00
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,120.0,150.0,#FFFF00
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,70.0,120.0,#00FF00
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,50.0,70.0,#009900
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,20.0,50.0,#0099FF
7006,1192,43R223 - Jemeppe,5.5164047551429976,50.62067087883932,Nitrogen dioxide,-10.0,20.0,#0000FF
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,300.0,10000.0,#660000
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,250.0,300.0,#990000
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,200.0,250.0,#FF0000
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,180.0,200.0,#FF6600
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,150.0,180.0,#FFBB00
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,120.0,150.0,#FFFF00
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,70.0,120.0,#00FF00
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,50.0,70.0,#009900
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,20.0,50.0,#0099FF
7017,1195,43R240 - Engis,5.39744605012733,50.58361434736873,Nitrogen dioxide,-10.0,20.0,#0000FF
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,300.0,10000.0,#660000
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,250.0,300.0,#990000
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,200.0,250.0,#FF0000
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,180.0,200.0,#FF6600
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,150.0,180.0,#FFBB00
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,120.0,150.0,#FFFF00
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,70.0,120.0,#00FF00
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,50.0,70.0,#009900
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,20.0,50.0,#0099FF
7032,1198,44M705 - Roeselare,3.1524015904700082,50.945359241350495,Nitrogen dioxide,-10.0,20.0,#0000FF
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,300.0,10000.0,#660000
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,250.0,300.0,#990000
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,200.0,250.0,#FF0000
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,180.0,200.0,#FF6600
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,150.0,180.0,#FFBB00
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,120.0,150.0,#FFFF00
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,70.0,120.0,#00FF00
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,50.0,70.0,#009900
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,20.0,50.0,#0099FF
7040,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Nitrogen dioxide,-10.0,20.0,#0000FF
7047,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Nitrogen dioxide,300.0,10000.0,#660000
7047,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Nitrogen dioxide,250.0,300.0,#990000
7047,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Nitrogen dioxide,200.0,250.0,#FF0000
7047,1202,44N029 - Houtem,2.582322781489737,51.01628011113804,Nitrogen dioxide,180.0,200.0,#FF6600
